epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
205,64901,1.97764,0.35455,0.2573,1.05939,0.00306,0.00101,0.77004,0.55413,0.64181,0.33824,0,0,0,0,1.86134,0,2.42985,0.98938,0.0043,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,65214.6,1.9596,0.35201,0.26137,1.05381,0.00306,0.00073,0.77057,0.55399,0.64186,0.33821,0,0,0,0,1.86166,0,2.4337,0.98965,0.0043,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,65528,1.97725,0.3712,0.26326,1.05961,0.00304,0.00049,0.76994,0.55406,0.64185,0.33825,0,0,0,0,1.86158,0,2.43569,0.98951,0.0043,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,65842.5,1.95746,0.35597,0.26153,1.04633,0.00305,0.00072,0.77067,0.55341,0.64166,0.33816,0,0,0,0,1.8618,0,2.43798,0.98995,0.0043,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,66158.3,1.98986,0.36168,0.26288,1.06196,0.00302,0.00172,0.76995,0.55341,0.64137,0.33809,0,0,0,0,1.86191,0,2.43894,0.99036,0.0043,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,66472.2,1.97189,0.36096,0.2587,1.05271,0.00307,0.00053,0.76887,0.55383,0.64127,0.3381,0,0,0,0,1.86161,0,2.4397,0.9909,0.0043,0,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,66786.5,1.95249,0.36093,0.26043,1.04054,0.00306,0.00093,0.76877,0.55416,0.64126,0.33807,0,0,0,0,1.86135,0,2.44184,0.99108,0.0043,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,67097.6,1.98072,0.3543,0.26031,1.05456,0.00304,0.00023,0.76903,0.55396,0.6412,0.33791,0,0,0,0,1.86213,0,2.44508,0.99045,0.0043,0,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,67410.7,1.96766,0.35515,0.25621,1.04827,0.00302,0,0.76991,0.55351,0.64116,0.33803,0,0,0,0,1.86246,0,2.44631,0.99093,0.0043,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,67733.5,1.95921,0.35753,0.25662,1.05202,0.00304,0,0.76898,0.55343,0.64103,0.33811,0,0,0,0,1.86245,0,2.44833,0.99114,0.0043,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,68055.4,1.97859,0.34904,0.2569,1.0511,0.00301,0.00064,0.76746,0.55424,0.64107,0.33809,0,0,0,0,1.86244,0,2.45159,0.99132,0.0043,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,68368.3,1.96892,0.35283,0.25635,1.04358,0.00301,0.00083,0.76787,0.55429,0.64118,0.33812,0,0,0,0,1.86264,0,2.45389,0.99143,0.0043,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,68681.7,1.96291,0.35637,0.25835,1.04082,0.00298,0,0.76748,0.55406,0.64116,0.33813,0,0,0,0,1.86297,0,2.45644,0.99169,0.0043,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,68995.2,1.95331,0.36421,0.25836,1.03528,0.00304,0,0.76808,0.55415,0.64121,0.33806,0,0,0,0,1.86328,0,2.45903,0.99162,0.0043,0,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,69310.8,1.96036,0.35018,0.25846,1.04051,0.00302,0.00068,0.76824,0.55366,0.6412,0.33818,0,0,0,0,1.863,0,2.46235,0.99135,0.0043,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,69634.1,1.97264,0.35495,0.25657,1.05384,0.00299,0.00076,0.76864,0.55325,0.64099,0.33818,0,0,0,0,1.86232,0,2.46403,0.9925,0.00429,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,69954.7,1.94399,0.34663,0.25264,1.03087,0.003,0.00043,0.76786,0.55363,0.6411,0.33825,0,0,0,0,1.86253,0,2.46799,0.99232,0.0043,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,70267.4,1.95114,0.35261,0.25384,1.03789,0.00302,0.00017,0.76808,0.55356,0.64108,0.3384,0,0,0,0,1.86206,0,2.47021,0.99231,0.0043,0,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,70587.9,1.94629,0.35129,0.25612,1.03189,0.003,0.00142,0.76833,0.55341,0.64112,0.33843,0,0,0,0,1.86232,0,2.47344,0.99215,0.0043,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,70902.1,1.95388,0.35161,0.25201,1.03652,0.00299,3e-05,0.7687,0.55338,0.6416,0.33861,0,0,0,0,1.86208,0,2.47461,0.99215,0.0043,0,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,71215.4,1.96367,0.33549,0.25156,1.03525,0.00298,0.00019,0.768,0.55331,0.64159,0.33853,0,0,0,0,1.86287,0,2.47827,0.99239,0.0043,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,71526.6,1.95857,0.35689,0.25514,1.03909,0.00298,0,0.76775,0.5532,0.64155,0.3385,0,0,0,0,1.86297,0,2.48198,0.99219,0.0043,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,71839.1,1.9356,0.34165,0.25002,1.03558,0.00298,0.00088,0.7677,0.5532,0.64141,0.33844,0,0,0,0,1.86262,0,2.48813,0.99242,0.0043,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,72151,1.94472,0.3409,0.24851,1.0313,0.00301,7e-05,0.76752,0.55315,0.64148,0.3385,0,0,0,0,1.8624,0,2.49318,0.99249,0.0043,0,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,72469.4,1.95193,0.34175,0.2485,1.02749,0.00297,0.00055,0.76662,0.55363,0.64161,0.33856,0,0,0,0,1.86254,0,2.49744,0.99208,0.0043,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,72782.2,1.95834,0.356,0.25855,1.03931,0.00297,0.00107,0.76737,0.55338,0.64185,0.3387,0,0,0,0,1.86271,0,2.50048,0.99192,0.0043,0,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,73095.6,1.94684,0.34398,0.25072,1.02493,0.00296,0.00026,0.76729,0.55368,0.64199,0.33873,0,0,0,0,1.8628,0,2.50363,0.9924,0.0043,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,73408.8,1.93143,0.34701,0.25194,1.02292,0.00299,0.00027,0.76784,0.55297,0.6419,0.33867,0,0,0,0,1.86352,0,2.50939,0.99256,0.0043,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,73722.7,1.92114,0.3489,0.24741,1.01608,0.00299,0,0.7664,0.55368,0.64184,0.33871,0,0,0,0,1.86397,0,2.51389,0.99254,0.0043,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,74037.7,1.93665,0.35129,0.25172,1.0276,0.00297,0.00011,0.76712,0.55353,0.64192,0.33852,0,0,0,0,1.86483,0,2.51584,0.99245,0.00431,0,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,74350.8,1.94286,0.34614,0.24984,1.03291,0.00297,0,0.76971,0.55232,0.64218,0.33868,0,0,0,0,1.86452,0,2.51973,0.99239,0.00431,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,74662.3,1.9403,0.34142,0.24784,1.01943,0.00297,0.00056,0.77062,0.55255,0.6422,0.33862,0,0,0,0,1.86494,0,2.52286,0.99247,0.00431,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,74974.6,1.93196,0.34439,0.24528,1.02082,0.00295,0.00119,0.76879,0.55313,0.64185,0.33845,0,0,0,0,1.86562,0,2.5255,0.99251,0.00431,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,75285.6,1.92483,0.33762,0.24493,1.01439,0.00293,0,0.76903,0.55278,0.64171,0.33842,0,0,0,0,1.86544,0,2.52895,0.99252,0.00431,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,75597,1.93545,0.33975,0.24305,1.03057,0.00291,0.00132,0.76937,0.55303,0.64213,0.33843,0,0,0,0,1.8658,0,2.53175,0.99257,0.00431,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,75908.6,1.92315,0.34768,0.24749,1.01836,0.00296,0.001,0.76987,0.55257,0.64199,0.33829,0,0,0,0,1.86593,0,2.53507,0.99282,0.00431,0,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,76219.8,1.91491,0.34306,0.24988,1.0136,0.00293,0.00015,0.76845,0.55311,0.64201,0.33835,0,0,0,0,1.86594,0,2.53905,0.99292,0.00431,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,76533.7,1.9446,0.34255,0.24474,1.02462,0.00291,0,0.76815,0.55293,0.64193,0.33821,0,0,0,0,1.86618,0,2.54408,0.99342,0.00431,0,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,76847.6,1.92785,0.3416,0.24454,1.02607,0.00292,0.00115,0.76829,0.5529,0.64198,0.33821,0,0,0,0,1.86656,0,2.54937,0.99305,0.00431,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,77160.2,1.92921,0.34226,0.24767,1.01797,0.00291,0.0002,0.76899,0.55298,0.64203,0.33828,0,0,0,0,1.86674,0,2.55437,0.99353,0.00431,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,77472.7,1.9283,0.32502,0.24223,1.01606,0.00291,0,0.76911,0.55235,0.64206,0.33834,0,0,0,0,1.86715,0,2.55837,0.99338,0.00431,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,77799.1,1.91854,0.33621,0.23847,1.01051,0.0029,8e-05,0.76958,0.55273,0.64217,0.33837,0,0,0,0,1.86736,0,2.56172,0.99311,0.00431,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,78112.3,1.92273,0.34136,0.24085,1.00997,0.0029,0,0.76907,0.55343,0.64248,0.33846,0,0,0,0,1.86747,0,2.56434,0.99303,0.00431,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,78429.3,1.925,0.33977,0.24571,1.01258,0.0029,0.00212,0.76924,0.55347,0.64261,0.3385,0,0,0,0,1.86741,0,2.56847,0.9935,0.00431,0,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,78743.8,1.92165,0.33711,0.24052,1.01019,0.00289,0,0.76875,0.55355,0.64278,0.33849,0,0,0,0,1.86812,0,2.57207,0.99277,0.00432,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,79060.1,1.90934,0.34295,0.24493,1.00604,0.00289,9e-05,0.76895,0.55416,0.64331,0.33858,0,0,0,0,1.8685,0,2.57444,0.99298,0.00432,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,79375.4,1.91994,0.33607,0.24004,1.01447,0.0029,0.00035,0.76932,0.55408,0.64322,0.33852,0,0,0,0,1.86838,0,2.57653,0.99318,0.00432,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,79687.4,1.90415,0.32859,0.23848,1.00306,0.00289,0,0.76949,0.55441,0.64336,0.33865,0,0,0,0,1.86841,0,2.58051,0.99304,0.00432,0,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,79999.3,1.89842,0.34558,0.24085,0.9997,0.00289,0.00084,0.76939,0.55459,0.64341,0.33866,0,0,0,0,1.86863,0,2.58423,0.99234,0.00432,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,80312.4,1.92967,0.33775,0.24707,1.01115,0.00286,0.0013,0.76983,0.55464,0.64345,0.33871,0,0,0,0,1.86867,0,2.58824,0.99201,0.00432,0,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,80624.8,1.90289,0.34183,0.23906,0.99454,0.00289,0.00018,0.77001,0.55471,0.64333,0.33864,0,0,0,0,1.86917,0,2.59344,0.99131,0.00432,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,80934.6,1.90082,0.32691,0.23514,1.0058,0.00292,0.00122,0.76986,0.55466,0.64334,0.33861,0,0,0,0,1.86934,0,2.59787,0.99136,0.00432,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,81245,1.89694,0.3316,0.23801,0.99408,0.00287,0.00019,0.77001,0.55469,0.64335,0.3386,0,0,0,0,1.86956,0,2.60276,0.99108,0.00432,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,81569.5,1.89381,0.32844,0.23261,0.99471,0.00287,0.00015,0.77045,0.55448,0.64329,0.3388,0,0,0,0,1.86961,0,2.6064,0.99139,0.00432,0,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,81881,1.8949,0.33283,0.23549,0.99536,0.00285,6e-05,0.76873,0.5555,0.6435,0.33889,0,0,0,0,1.86982,0,2.61157,0.99136,0.00432,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,82193.6,1.91453,0.3398,0.23929,0.99826,0.00287,0,0.76921,0.55573,0.64338,0.33871,0,0,0,0,1.87068,0,2.61712,0.99127,0.00432,0,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,82503,1.88421,0.32563,0.23571,0.9928,0.00284,0,0.76919,0.556,0.64356,0.33862,0,0,0,0,1.87092,0,2.62328,0.99212,0.00432,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,82813.1,1.89335,0.3261,0.23353,0.99142,0.00284,0.00043,0.77105,0.55489,0.64355,0.33851,0,0,0,0,1.87201,0,2.62933,0.99202,0.00433,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,83123.1,1.87471,0.32501,0.22883,0.97753,0.00287,0.00026,0.7709,0.55504,0.64358,0.33842,0,0,0,0,1.87261,0,2.63557,0.99262,0.00433,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,83436.7,1.9185,0.33044,0.23788,1.00194,0.00282,0,0.7709,0.55482,0.64353,0.33826,0,0,0,0,1.87367,0,2.6419,0.99267,0.00433,0,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,83750.3,1.8929,0.32729,0.23352,0.99492,0.00287,0,0.77101,0.55507,0.64363,0.33816,0,0,0,0,1.87453,0,2.64815,0.99236,0.00433,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,84062.5,1.89227,0.3269,0.23015,0.99388,0.00285,0,0.77325,0.55391,0.64371,0.33806,0,0,0,0,1.87488,0,2.65591,0.99246,0.00433,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,84374.1,1.88404,0.32202,0.23108,0.98357,0.00282,0,0.77247,0.55401,0.64351,0.33794,0,0,0,0,1.87541,0,2.66383,0.99228,0.00433,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,84684.4,1.8939,0.32699,0.2346,0.99241,0.00283,0,0.77254,0.55439,0.64357,0.33791,0,0,0,0,1.87588,0,2.67132,0.99178,0.00433,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,84995.5,1.888,0.31668,0.2331,0.98925,0.00282,0,0.77265,0.55459,0.64366,0.33781,0,0,0,0,1.87589,0,2.6767,0.99283,0.00434,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,85306.1,1.88181,0.32231,0.2303,0.9813,0.00281,0.00061,0.77227,0.55467,0.64353,0.33779,0,0,0,0,1.87596,0,2.6826,0.99322,0.00434,0,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,85618.2,1.89047,0.32114,0.23003,0.98969,0.00282,0,0.77156,0.55514,0.6437,0.33793,0,0,0,0,1.87585,0,2.68831,0.99269,0.00433,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,85930.3,1.89352,0.32203,0.23409,0.99017,0.00278,0,0.77173,0.55502,0.64361,0.33787,0,0,0,0,1.87603,0,2.69446,0.99282,0.00434,0,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,86240.1,1.87976,0.33229,0.2338,0.98802,0.00282,0,0.77229,0.55475,0.64365,0.33802,0,0,0,0,1.87546,0,2.70188,0.99264,0.00433,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,86550.9,1.88325,0.32444,0.2286,0.97925,0.00282,0.00026,0.77104,0.55534,0.64372,0.33807,0,0,0,0,1.87558,0,2.70847,0.99248,0.00433,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,86863.1,1.88209,0.32724,0.23065,0.9872,0.00278,0,0.77219,0.55479,0.64359,0.338,0,0,0,0,1.8759,0,2.71464,0.99232,0.00434,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,87174.3,1.88219,0.31702,0.23003,0.9787,0.0028,0,0.77186,0.55511,0.64365,0.338,0,0,0,0,1.87604,0,2.72073,0.99221,0.00434,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,87485.4,1.88088,0.32418,0.23005,0.97959,0.00278,0.00013,0.7728,0.55469,0.64402,0.33815,0,0,0,0,1.87578,0,2.72752,0.99215,0.00434,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,87797.5,1.8644,0.30947,0.22675,0.96768,0.00281,0,0.77197,0.55507,0.64375,0.33809,0,0,0,0,1.87617,0,2.73306,0.9922,0.00434,0,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,88108.6,1.86666,0.32348,0.23254,0.97764,0.0028,0,0.77191,0.55514,0.64382,0.33803,0,0,0,0,1.87641,0,2.74109,0.99221,0.00434,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,88419,1.87494,0.32412,0.22799,0.97945,0.00277,0.00035,0.77323,0.55499,0.64388,0.33811,0,0,0,0,1.87657,0,2.748,0.99234,0.00434,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,88730.3,1.87267,0.33385,0.22872,0.97244,0.00278,0.0002,0.77532,0.55426,0.64396,0.33813,0,0,0,0,1.87676,0,2.75445,0.99087,0.00434,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,89042.2,1.86378,0.32358,0.22818,0.97149,0.0028,6e-05,0.774,0.55535,0.6443,0.33829,0,0,0,0,1.87678,0,2.76072,0.99065,0.00434,0,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,89354.3,1.88031,0.33106,0.22909,0.97796,0.00274,0,0.77583,0.55466,0.64446,0.33844,0,0,0,0,1.87684,0,2.76751,0.99003,0.00434,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,89664.5,1.85999,0.3207,0.23025,0.97132,0.00278,0.00037,0.77638,0.55494,0.64483,0.33867,0,0,0,0,1.87636,0,2.77461,0.98931,0.00434,0,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,89975.6,1.86475,0.31221,0.22103,0.96567,0.00276,0,0.77439,0.55607,0.64485,0.33879,0,0,0,0,1.87671,0,2.78095,0.98948,0.00434,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,90285.9,1.84595,0.32098,0.22446,0.96057,0.0028,0,0.7745,0.55598,0.64473,0.33882,0,0,0,0,1.87717,0,2.78771,0.9893,0.00434,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,90597.4,1.85598,0.31924,0.22323,0.96607,0.00277,0,0.77502,0.55602,0.64496,0.3389,0,0,0,0,1.87705,0,2.7957,0.98848,0.00434,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,90910.2,1.872,0.31602,0.22957,0.96531,0.00277,0,0.77575,0.55676,0.64558,0.33916,0,0,0,0,1.87684,0,2.8039,0.98796,0.00434,0,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,91222.3,1.86646,0.3242,0.22703,0.96367,0.00274,0,0.77582,0.55708,0.64581,0.33916,0,0,0,0,1.87744,0,2.81115,0.98781,0.00434,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,91534.4,1.86887,0.31341,0.22413,0.96564,0.00275,0,0.77435,0.55812,0.64591,0.33922,0,0,0,0,1.87793,0,2.8184,0.98727,0.00434,0,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,91845.8,1.75167,0.26014,0.19157,0.89612,0.00303,0.00171,0.77572,0.55761,0.64627,0.33922,0,0,0,0,1.87809,0,2.82699,0.98684,0.00434,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,92152.5,1.73938,0.25366,0.18639,0.88955,0.00298,0.00112,0.77621,0.55794,0.64663,0.33921,0,0,0,0,1.87808,0,2.83511,0.98656,0.00434,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,92460.1,1.73349,0.24847,0.1857,0.88554,0.00298,9e-05,0.77704,0.5587,0.64715,0.33953,0,0,0,0,1.87833,0,2.84602,0.98582,0.00434,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,92767.3,1.73242,0.24944,0.18623,0.8856,0.00296,0.00048,0.77751,0.55895,0.64742,0.33944,0,0,0,0,1.87882,0,2.85564,0.98526,0.00434,0,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,93074.6,1.73102,0.25369,0.18466,0.88162,0.00296,6e-05,0.77755,0.55935,0.64767,0.33988,0,0,0,0,1.87914,0,2.86189,0.98562,0.00435,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,93381.4,1.74081,0.25719,0.18494,0.88647,0.00293,0.00042,0.77752,0.55974,0.64778,0.33967,0,0,0,0,1.87939,0,2.86921,0.98568,0.00435,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,93688.5,1.72809,0.24629,0.18368,0.87872,0.00295,0.00146,0.77913,0.55857,0.64761,0.33965,0,0,0,0,1.88001,0,2.87698,0.98534,0.00435,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,93995.6,1.72447,0.24361,0.17962,0.87538,0.00293,0,0.77928,0.5588,0.6477,0.33965,0,0,0,0,1.88056,0,2.88314,0.98553,0.00435,0,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,94304.2,1.72145,0.24815,0.18178,0.87062,0.00295,0.00012,0.77736,0.55976,0.64755,0.33938,0,0,0,0,1.88161,0,2.89198,0.98603,0.00435,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,94612.6,1.73285,0.25575,0.18375,0.87528,0.00291,0.001,0.77907,0.55892,0.6477,0.33937,0,0,0,0,1.88193,0,2.89979,0.98625,0.00435,0,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
