epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
205,67194.2,1.6972,0.24449,0.18458,0.81507,0.00241,0.0001,0.81741,0.59535,0.69581,0.37004,0,0,0,0,1.80959,0,2.89927,0.91147,0.00413,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,67520,1.68416,0.24582,0.18744,0.81353,0.00243,0,0.81653,0.59603,0.69603,0.37012,0,0,0,0,1.8097,0,2.90366,0.91179,0.00413,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,67845.6,1.69708,0.25804,0.18866,0.81265,0.0024,0,0.81792,0.59558,0.69625,0.37008,0,0,0,0,1.8105,0,2.91059,0.91163,0.00414,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,68169.2,1.67977,0.25215,0.18743,0.80684,0.0024,0.00076,0.81935,0.5953,0.69678,0.3703,0,0,0,0,1.81029,0,2.91657,0.91217,0.00413,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,68495.3,1.71204,0.2524,0.18972,0.82494,0.00238,0.00133,0.82268,0.59384,0.69692,0.37034,0,0,0,0,1.8114,0,2.92204,0.91226,0.00414,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,68815.3,1.68478,0.25273,0.18356,0.80788,0.0024,0.00027,0.82202,0.59439,0.69686,0.37026,0,0,0,0,1.8125,0,2.92853,0.91101,0.00414,0,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,69140.4,1.66247,0.25326,0.18467,0.79853,0.00239,0.00031,0.82168,0.59495,0.69687,0.37012,0,0,0,0,1.81316,0,2.93569,0.91151,0.00414,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,69466.4,1.68986,0.24745,0.184,0.8126,0.00238,0,0.8219,0.59444,0.69663,0.36996,0,0,0,0,1.81366,0,2.94005,0.91204,0.00414,0,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,69787.8,1.67664,0.25003,0.18227,0.79912,0.00236,0,0.82122,0.59469,0.69667,0.3699,0,0,0,0,1.81396,0,2.94883,0.91247,0.00414,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,70110.3,1.6657,0.24789,0.17919,0.79916,0.00236,6e-05,0.82343,0.59422,0.69717,0.36991,0,0,0,0,1.8142,0,2.95642,0.91303,0.00414,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,70434.3,1.68404,0.23901,0.18032,0.80253,0.00234,0,0.82402,0.59392,0.69679,0.36974,0,0,0,0,1.81463,0,2.9614,0.91393,0.00414,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,70756.9,1.67327,0.24497,0.17956,0.79712,0.00233,0.00091,0.8246,0.59374,0.69699,0.36966,0,0,0,0,1.81569,0,2.96566,0.91395,0.00415,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,71082,1.6695,0.24458,0.18169,0.78834,0.00232,0,0.8235,0.5945,0.69718,0.36958,0,0,0,0,1.81638,0,2.97082,0.91395,0.00415,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,71404.9,1.65701,0.25189,0.1805,0.78943,0.00235,0.00105,0.8245,0.59445,0.69744,0.36953,0,0,0,0,1.81747,0,2.97167,0.91361,0.00415,0,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,71734.4,1.66308,0.24233,0.18155,0.79369,0.00234,0.00076,0.82361,0.59505,0.69744,0.36943,0,0,0,0,1.81776,0,2.97655,0.91382,0.00415,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,72056,1.67892,0.24278,0.17921,0.80363,0.00232,0,0.82473,0.5947,0.69749,0.36937,0,0,0,0,1.81827,0,2.98007,0.91404,0.00415,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,72388.8,1.64576,0.23765,0.17638,0.78024,0.00232,0.00046,0.82633,0.59406,0.69769,0.36944,0,0,0,0,1.8185,0,2.98551,0.91446,0.00415,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,72706.3,1.65019,0.24298,0.17559,0.79027,0.00234,0,0.82517,0.59417,0.69754,0.36929,0,0,0,0,1.81921,0,2.99289,0.91459,0.00415,0,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,73029.8,1.64474,0.23875,0.17724,0.77498,0.00231,0.00055,0.82464,0.59429,0.69754,0.36925,0,0,0,0,1.81928,0,2.99841,0.91529,0.00415,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,73359.9,1.65232,0.24157,0.17492,0.78515,0.0023,0.00037,0.82612,0.59404,0.69758,0.3691,0,0,0,0,1.81985,0,3.00387,0.91578,0.00416,0,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,73679.7,1.65256,0.23151,0.17429,0.78527,0.00229,0.00017,0.82596,0.59427,0.69745,0.36896,0,0,0,0,1.82097,0,3.00901,0.91567,0.00416,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,73998.4,1.65454,0.24607,0.17931,0.78444,0.0023,0,0.82517,0.59426,0.69728,0.36874,0,0,0,0,1.82149,0,3.01485,0.91631,0.00416,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,74322.9,1.63322,0.23238,0.17182,0.77608,0.00229,0,0.82557,0.59457,0.69723,0.36862,0,0,0,0,1.82217,0,3.01987,0.91663,0.00416,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,74645.9,1.63973,0.23298,0.17214,0.77721,0.0023,0,0.82504,0.59495,0.69733,0.36849,0,0,0,0,1.82356,0,3.02583,0.91652,0.00416,0,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,74965.5,1.63741,0.23202,0.17189,0.76826,0.00227,0,0.8253,0.59472,0.69749,0.36839,0,0,0,0,1.82406,0,3.03178,0.91726,0.00417,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,75285.6,1.64769,0.24625,0.17978,0.7823,0.00228,0.00155,0.8255,0.59459,0.69731,0.36805,0,0,0,0,1.82492,0,3.03522,0.91795,0.00416,0,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,75608.6,1.63316,0.23463,0.17372,0.76721,0.00225,0,0.82587,0.59409,0.69694,0.36784,0,0,0,0,1.82551,0,3.0385,0.91802,0.00417,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,75932.7,1.6185,0.23638,0.17367,0.7643,0.00228,0.0004,0.82747,0.5937,0.69708,0.36774,0,0,0,0,1.82653,0,3.04203,0.91849,0.00417,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,76264.5,1.6051,0.23783,0.16967,0.7558,0.00227,0,0.82796,0.59355,0.69704,0.36748,0,0,0,0,1.82788,0,3.04656,0.91885,0.00417,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,76582.7,1.62261,0.23911,0.17198,0.7649,0.00225,9e-05,0.82983,0.59308,0.69724,0.36724,0,0,0,0,1.82862,0,3.05109,0.91923,0.00418,0,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,76902.9,1.62867,0.23644,0.17121,0.76387,0.00226,0.00028,0.82796,0.59424,0.69729,0.36722,0,0,0,0,1.82908,0,3.05524,0.91984,0.00418,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,77226.5,1.62457,0.2322,0.16796,0.76599,0.00225,0.00042,0.82973,0.59374,0.69747,0.36706,0,0,0,0,1.8295,0,3.06022,0.9209,0.00418,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,77551.5,1.61777,0.23414,0.16645,0.75856,0.00224,0.00147,0.82877,0.59419,0.69723,0.36682,0,0,0,0,1.83052,0,3.0663,0.92112,0.00419,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,77882,1.60655,0.22891,0.16462,0.75104,0.00222,0,0.82957,0.59356,0.69725,0.36671,0,0,0,0,1.83109,0,3.07092,0.92248,0.00419,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,78199.8,1.619,0.22927,0.1633,0.76175,0.0022,0.00024,0.83009,0.59391,0.6975,0.36659,0,0,0,0,1.83249,0,3.07526,0.92226,0.00419,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,78518.8,1.6036,0.23705,0.16683,0.74924,0.00223,0.00033,0.83153,0.59333,0.69733,0.36631,0,0,0,0,1.83364,0,3.08152,0.92212,0.00419,0,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,78843.5,1.59622,0.23518,0.16993,0.75119,0.00221,0.00042,0.83011,0.59391,0.69702,0.36615,0,0,0,0,1.83435,0,3.08581,0.92271,0.00419,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,79172,1.6238,0.23126,0.16562,0.76179,0.0022,0,0.83017,0.59378,0.69693,0.36602,0,0,0,0,1.83496,0,3.0931,0.92347,0.0042,0,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,79492.5,1.60813,0.23364,0.16502,0.75556,0.0022,0.00066,0.83225,0.59376,0.69726,0.36602,0,0,0,0,1.83593,0,3.09956,0.92395,0.0042,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,79814.8,1.60202,0.23017,0.16739,0.75157,0.00219,0.0006,0.83173,0.59369,0.69721,0.36591,0,0,0,0,1.83652,0,3.10362,0.92417,0.0042,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,80133.5,1.6005,0.22047,0.15925,0.74851,0.00219,0,0.83222,0.59291,0.69664,0.36565,0,0,0,0,1.83717,0,3.11016,0.92503,0.0042,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,80453,1.58711,0.22519,0.15812,0.74898,0.00218,0,0.83208,0.59308,0.69663,0.3652,0,0,0,0,1.83812,0,3.117,0.92547,0.0042,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,80778.7,1.5932,0.23154,0.16363,0.74397,0.00217,0,0.83212,0.59303,0.69663,0.36525,0,0,0,0,1.83923,0,3.12424,0.92587,0.00421,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,81098.7,1.59251,0.22985,0.16377,0.74582,0.00216,0.00197,0.83209,0.59275,0.69658,0.36493,0,0,0,0,1.84005,0,3.13099,0.92717,0.00421,0,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,81423.4,1.59365,0.22735,0.1624,0.73895,0.00215,0,0.83334,0.59254,0.69662,0.36475,0,0,0,0,1.84112,0,3.13831,0.9266,0.00421,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,81751.7,1.58018,0.22979,0.16262,0.73558,0.00216,0,0.83413,0.59255,0.69683,0.36451,0,0,0,0,1.84189,0,3.14574,0.92734,0.00421,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,82072.1,1.58928,0.22618,0.16015,0.74069,0.00216,0,0.83419,0.59225,0.6967,0.36434,0,0,0,0,1.84312,0,3.15236,0.92745,0.00421,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,82394.9,1.57439,0.22069,0.15742,0.72944,0.00215,0,0.83379,0.59245,0.69647,0.36413,0,0,0,0,1.8443,0,3.15855,0.92796,0.00422,0,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,82712.3,1.56671,0.22973,0.15678,0.72559,0.00213,0.00063,0.83354,0.59289,0.69663,0.36386,0,0,0,0,1.84599,0,3.16485,0.92795,0.00422,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,83032.1,1.59573,0.22987,0.16534,0.73826,0.00212,0.00065,0.83418,0.59235,0.69644,0.36375,0,0,0,0,1.84681,0,3.16954,0.92861,0.00422,0,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,83357.7,1.56643,0.227,0.15748,0.72039,0.00213,0,0.83418,0.5921,0.69617,0.36342,0,0,0,0,1.84829,0,3.17513,0.92956,0.00423,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,83678.8,1.56257,0.21957,0.15418,0.73435,0.00215,0.00062,0.83445,0.59157,0.69568,0.36317,0,0,0,0,1.84889,0,3.17966,0.931,0.00423,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,84003.4,1.55662,0.22123,0.15553,0.72104,0.00211,0.00047,0.83493,0.59177,0.69579,0.36314,0,0,0,0,1.84949,0,3.18792,0.93121,0.00423,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,84323.2,1.55528,0.22335,0.15296,0.72056,0.00212,0.00026,0.83524,0.59205,0.69601,0.36301,0,0,0,0,1.85035,0,3.19414,0.93073,0.00423,0,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,84644.3,1.55596,0.22173,0.1541,0.71812,0.0021,0,0.83613,0.5917,0.69614,0.36294,0,0,0,0,1.85161,0,3.20155,0.93137,0.00423,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,84964.3,1.57264,0.22584,0.15666,0.72487,0.00211,0,0.83692,0.59133,0.69604,0.36287,0,0,0,0,1.85191,0,3.21072,0.9322,0.00423,0,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,85284.7,1.54474,0.21557,0.15503,0.71729,0.00209,0,0.83621,0.5919,0.6958,0.36271,0,0,0,0,1.85241,0,3.21665,0.933,0.00424,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,85610.7,1.55077,0.21651,0.15052,0.71496,0.00208,0,0.83705,0.59157,0.6959,0.3627,0,0,0,0,1.85344,0,3.2234,0.93343,0.00424,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,85941.3,1.52634,0.2153,0.1484,0.70378,0.00209,0,0.83579,0.59213,0.69567,0.36238,0,0,0,0,1.85441,0,3.22927,0.93486,0.00424,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,86261.6,1.5731,0.21823,0.15595,0.72219,0.00207,0,0.83635,0.59215,0.69568,0.3622,0,0,0,0,1.85576,0,3.23758,0.93465,0.00424,0,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,86582.2,1.54886,0.21921,0.1512,0.71956,0.0021,0,0.8366,0.59195,0.69557,0.36192,0,0,0,0,1.85686,0,3.24717,0.93482,0.00425,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,86908.2,1.54633,0.21554,0.14552,0.71284,0.00208,0,0.83484,0.59275,0.69547,0.36162,0,0,0,0,1.85824,0,3.25608,0.93472,0.00425,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,87228.4,1.53278,0.21285,0.14743,0.70875,0.00205,0,0.83707,0.5918,0.69521,0.36147,0,0,0,0,1.85863,0,3.26513,0.9357,0.00425,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,87549.1,1.54821,0.21636,0.15293,0.71906,0.00206,0,0.83698,0.59167,0.69511,0.36132,0,0,0,0,1.85919,0,3.27389,0.93651,0.00425,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,87869.5,1.54023,0.21209,0.14812,0.70978,0.00205,0,0.8364,0.59205,0.69491,0.36144,0,0,0,0,1.85997,0,3.28411,0.93608,0.00425,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,88192.4,1.53482,0.21514,0.14632,0.70583,0.00205,0.00053,0.83782,0.59174,0.69486,0.3613,0,0,0,0,1.86022,0,3.293,0.93709,0.00426,0,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,88524.4,1.5452,0.21466,0.14829,0.71485,0.00205,0,0.83836,0.59167,0.69477,0.36115,0,0,0,0,1.86119,0,3.29993,0.93759,0.00426,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,88844.4,1.54455,0.21312,0.15187,0.71324,0.00202,0,0.83833,0.59157,0.69466,0.36081,0,0,0,0,1.86198,0,3.30708,0.93877,0.00426,0,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,89163.7,1.53032,0.22023,0.1498,0.70534,0.00204,0,0.83884,0.59137,0.69449,0.36078,0,0,0,0,1.86314,0,3.31407,0.93862,0.00426,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,89485.1,1.52945,0.21412,0.14482,0.70248,0.00203,0,0.83864,0.59152,0.69448,0.36065,0,0,0,0,1.86379,0,3.32312,0.93907,0.00427,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,89809.7,1.53075,0.21504,0.14673,0.70673,0.00201,0,0.83908,0.59137,0.69466,0.36052,0,0,0,0,1.86401,0,3.33173,0.93995,0.00427,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,90138,1.52944,0.20893,0.14454,0.70123,0.00202,0,0.83878,0.59122,0.69439,0.36039,0,0,0,0,1.86479,0,3.34107,0.93983,0.00427,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,90457.9,1.52835,0.21248,0.14532,0.6979,0.00201,0,0.84115,0.59081,0.69442,0.36026,0,0,0,0,1.86568,0,3.35161,0.94048,0.00427,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,90776.4,1.51102,0.20345,0.14183,0.693,0.00202,0,0.84,0.59117,0.69431,0.35998,0,0,0,0,1.86683,0,3.36106,0.9404,0.00427,0,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,91101.3,1.50928,0.21216,0.14688,0.69485,0.00201,0,0.84056,0.59086,0.69424,0.36,0,0,0,0,1.86742,0,3.37061,0.94102,0.00428,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,91421.2,1.5175,0.21371,0.14525,0.69828,0.002,0.00027,0.8406,0.59089,0.69428,0.3599,0,0,0,0,1.86805,0,3.37864,0.9413,0.00428,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,91742.6,1.5174,0.22087,0.14518,0.69641,0.002,0,0.8397,0.59129,0.69413,0.3599,0,0,0,0,1.86833,0,3.38765,0.94117,0.00428,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,92061.7,1.50851,0.21287,0.14454,0.69512,0.00201,0,0.84157,0.59089,0.69397,0.35971,0,0,0,0,1.86923,0,3.39869,0.94088,0.00428,0,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,92385.4,1.52154,0.21775,0.1459,0.69275,0.00197,0,0.84146,0.59107,0.69405,0.35972,0,0,0,0,1.86966,0,3.40761,0.94164,0.00428,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,92706.5,1.50194,0.21269,0.14568,0.68909,0.00199,0,0.83957,0.59152,0.69423,0.35981,0,0,0,0,1.87025,0,3.41712,0.94189,0.00428,0,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,93026.1,1.50633,0.20285,0.13773,0.68852,0.00198,0,0.83982,0.59127,0.69389,0.35956,0,0,0,0,1.87078,0,3.42889,0.9424,0.00429,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,93347,1.49161,0.20953,0.13886,0.68325,0.002,0,0.83965,0.59149,0.69392,0.35962,0,0,0,0,1.87098,0,3.43877,0.94264,0.00429,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,93665.7,1.49357,0.20729,0.13704,0.68544,0.00198,0,0.84028,0.59187,0.6943,0.35975,0,0,0,0,1.87076,0,3.44977,0.94319,0.00429,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,93990.4,1.51246,0.20753,0.1452,0.69022,0.00198,0,0.83966,0.5923,0.69431,0.35967,0,0,0,0,1.87157,0,3.46074,0.94325,0.00429,0,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,94311.8,1.50619,0.21071,0.14475,0.68766,0.00195,0,0.84076,0.59177,0.69442,0.35966,0,0,0,0,1.87246,0,3.47192,0.94358,0.00429,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,94637.2,1.50205,0.20419,0.13998,0.68696,0.00195,0,0.84277,0.59079,0.6945,0.35962,0,0,0,0,1.87329,0,3.4817,0.94338,0.00429,0,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,94964.1,1.37376,0.1679,0.10549,0.61641,0.00208,0,0.84106,0.59142,0.69461,0.35955,0,0,0,0,1.87373,0,3.48959,0.94372,0.0043,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,95283.2,1.3591,0.16275,0.10195,0.60787,0.00203,0.00103,0.84162,0.5913,0.69452,0.35946,0,0,0,0,1.87464,0,3.49979,0.94422,0.0043,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,95604,1.35041,0.16163,0.09965,0.60198,0.00201,0,0.84115,0.59135,0.6943,0.35943,0,0,0,0,1.8752,0,3.51204,0.94427,0.0043,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,95921.3,1.34954,0.16002,0.09923,0.60455,0.00199,0,0.84274,0.59069,0.69409,0.35931,0,0,0,0,1.87563,0,3.52382,0.94523,0.0043,0,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,96238.4,1.34652,0.16165,0.09874,0.603,0.002,0.00053,0.84213,0.59069,0.69377,0.35907,0,0,0,0,1.87736,0,3.53274,0.94507,0.0043,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,96555.9,1.35474,0.16559,0.09928,0.6025,0.00197,0,0.84101,0.5915,0.69365,0.35893,0,0,0,0,1.87778,0,3.54239,0.9454,0.00431,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,96873.2,1.34115,0.15792,0.09773,0.5995,0.00198,0,0.84109,0.59157,0.69351,0.35887,0,0,0,0,1.87905,0,3.55463,0.94572,0.00431,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,97190.6,1.33841,0.15775,0.09527,0.59491,0.00196,0,0.84113,0.59152,0.69339,0.35877,0,0,0,0,1.88029,0,3.56713,0.94601,0.00431,0,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,97508.1,1.33144,0.15891,0.09592,0.59507,0.00197,0,0.83925,0.59253,0.69317,0.35849,0,0,0,0,1.88105,0,3.57902,0.94644,0.00431,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,97826.4,1.34453,0.16528,0.09739,0.59794,0.00194,0.00077,0.83888,0.59273,0.69315,0.35841,0,0,0,0,1.88199,0,3.59312,0.94718,0.00431,0,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
