epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
202,65825.8,1.73645,0.20119,0.21642,0.86139,0.00261,-3.3601,0.82259,0.58714,0.68706,0.3604,0,0,0,0,1.83365,0,1.98458,0.91793,0.00424,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,66150.2,1.74441,0.20272,0.21681,0.85982,0.00259,-3.33243,0.82174,0.58764,0.68707,0.3604,0,0,0,0,1.83359,0,1.98546,0.91842,0.00424,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,66475,1.7446,0.20058,0.21667,0.865,0.00258,-3.37347,0.8224,0.58762,0.68744,0.36044,0,0,0,0,1.83408,0,1.98698,0.91868,0.00424,0,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,66802,1.74381,0.1945,0.21246,0.86148,0.00257,-3.36577,0.82213,0.58764,0.68743,0.36032,0,0,0,0,1.83509,0,1.98977,0.91823,0.00425,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,67129.6,1.73287,0.19176,0.21343,0.8534,0.00258,-3.37791,0.8213,0.58799,0.68733,0.36017,0,0,0,0,1.8357,0,1.99171,0.91791,0.00425,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,67449.9,1.74214,0.20477,0.21534,0.86094,0.00256,-3.36028,0.82255,0.58668,0.68686,0.35998,0,0,0,0,1.83627,0,1.99274,0.9185,0.00425,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,67770.8,1.72919,0.20098,0.21678,0.85125,0.00256,-3.39503,0.82369,0.58646,0.68707,0.35997,0,0,0,0,1.8365,0,1.99292,0.91839,0.00425,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,68096.4,1.76003,0.20121,0.21629,0.86604,0.00255,-3.40439,0.82282,0.58648,0.68695,0.35993,0,0,0,0,1.83738,0,1.99257,0.91867,0.00425,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,68416.3,1.73779,0.20176,0.21264,0.85671,0.00257,-3.40851,0.82421,0.5862,0.68678,0.3598,0,0,0,0,1.83767,0,1.99232,0.91924,0.00425,0,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,68741.6,1.71706,0.20206,0.21189,0.84363,0.00256,-3.41719,0.82321,0.5865,0.68651,0.35952,0,0,0,0,1.83843,0,1.99363,0.91932,0.00426,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,69065.3,1.74618,0.19832,0.21363,0.86133,0.00255,-3.40329,0.82303,0.58641,0.68641,0.35957,0,0,0,0,1.83802,0,1.99406,0.91972,0.00426,0,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,69388.3,1.73799,0.19872,0.21122,0.85076,0.00254,-3.48388,0.82314,0.58622,0.68634,0.35935,0,0,0,0,1.83824,0,1.9946,0.92071,0.00426,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,69715.3,1.73217,0.19715,0.20846,0.85648,0.00255,-3.49186,0.82462,0.58626,0.68674,0.3593,0,0,0,0,1.83915,0,1.99555,0.91991,0.00426,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,70046.3,1.74862,0.1908,0.21005,0.85554,0.00252,-3.47331,0.82443,0.58636,0.68657,0.35922,0,0,0,0,1.84001,0,1.99531,0.91983,0.00426,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,70370.9,1.73596,0.19679,0.20983,0.85263,0.00252,-3.52837,0.82417,0.58664,0.68664,0.35911,0,0,0,0,1.83984,0,1.99617,0.92032,0.00426,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,70692.9,1.73439,0.19658,0.2133,0.84711,0.00251,-3.54049,0.82394,0.58665,0.68663,0.35904,0,0,0,0,1.8401,0,1.99719,0.92087,0.00426,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,71014.9,1.72231,0.2004,0.21109,0.84029,0.00255,-3.50866,0.82303,0.58754,0.68668,0.35901,0,0,0,0,1.84024,0,1.99717,0.92086,0.00426,0,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,71336.9,1.73084,0.19528,0.21345,0.84903,0.00254,-3.4821,0.82242,0.58768,0.68645,0.35891,0,0,0,0,1.84054,0,1.99844,0.92096,0.00426,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,71667.4,1.74565,0.19593,0.21092,0.86428,0.00252,-3.48506,0.82076,0.58852,0.68685,0.35883,0,0,0,0,1.84148,0,1.99941,0.92019,0.00427,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,71989.6,1.71288,0.1887,0.20715,0.8383,0.00252,-3.5121,0.81921,0.58961,0.68662,0.35858,0,0,0,0,1.84212,0,2.00062,0.92127,0.00426,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,72310.4,1.72208,0.1929,0.20715,0.84588,0.00254,-3.5588,0.81969,0.58938,0.68663,0.35851,0,0,0,0,1.84319,0,2.00148,0.92162,0.00427,0,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,72634.5,1.71492,0.18858,0.21039,0.83652,0.00251,-3.58302,0.81965,0.5896,0.68672,0.35843,0,0,0,0,1.8437,0,2.00174,0.92197,0.00427,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,72957,1.72836,0.19291,0.20644,0.84524,0.00251,-3.56553,0.81921,0.59019,0.68688,0.35852,0,0,0,0,1.84402,0,2.00249,0.9221,0.00427,0,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,73268.1,1.73325,0.18398,0.20824,0.84915,0.00251,-3.62272,0.81918,0.58923,0.68683,0.35828,0,0,0,0,1.84453,0,2.00363,0.92294,0.00427,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,73580.1,1.72957,0.19917,0.21098,0.84612,0.00251,-3.58839,0.81994,0.58872,0.68671,0.35808,0,0,0,0,1.84519,0,2.00537,0.92346,0.00427,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,73892.4,1.71029,0.18593,0.2056,0.84468,0.00251,-3.59461,0.81955,0.58893,0.68662,0.35787,0,0,0,0,1.84542,0,2.00758,0.9246,0.00428,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,74204.5,1.71631,0.1864,0.2067,0.84026,0.00253,-3.63031,0.81879,0.58907,0.68657,0.35778,0,0,0,0,1.84564,0,2.00861,0.92436,0.00428,0,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,74517,1.71879,0.18492,0.20496,0.83313,0.00249,-3.63323,0.81971,0.58903,0.68649,0.35766,0,0,0,0,1.84638,0,2.0112,0.92396,0.00428,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,74829.4,1.72201,0.19775,0.21416,0.84596,0.00249,-3.6532,0.82099,0.58866,0.68656,0.35732,0,0,0,0,1.84793,0,2.01173,0.92307,0.00429,0,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,75144.9,1.7163,0.18875,0.20907,0.83611,0.00249,-3.66885,0.82155,0.58794,0.68627,0.35713,0,0,0,0,1.84814,0,2.01224,0.92406,0.00429,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,75456.6,1.70312,0.19037,0.2103,0.82911,0.00252,-3.68245,0.82278,0.58804,0.68651,0.35719,0,0,0,0,1.84841,0,2.01311,0.92304,0.00429,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,75765.7,1.68806,0.19362,0.20568,0.82292,0.00251,-3.65009,0.82174,0.5887,0.6866,0.35723,0,0,0,0,1.84865,0,2.01376,0.92257,0.00429,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,76077.3,1.71109,0.19423,0.20812,0.83534,0.0025,-3.67207,0.82095,0.58945,0.68673,0.3572,0,0,0,0,1.84889,0,2.01405,0.92247,0.00429,0,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,76389.9,1.71581,0.18952,0.20613,0.83718,0.0025,-3.69776,0.82191,0.58938,0.68698,0.35731,0,0,0,0,1.84879,0,2.01603,0.92187,0.00429,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,76701.2,1.70888,0.18494,0.20396,0.83513,0.00249,-3.73515,0.82251,0.58929,0.68687,0.35731,0,0,0,0,1.84882,0,2.0178,0.92252,0.00429,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,77013.5,1.70761,0.19112,0.20262,0.83159,0.00249,-3.70697,0.8222,0.58912,0.68674,0.35722,0,0,0,0,1.84937,0,2.01883,0.92278,0.00429,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,77325.1,1.70248,0.18407,0.20351,0.82083,0.00248,-3.72424,0.82463,0.58777,0.68655,0.35728,0,0,0,0,1.84981,0,2.02045,0.92263,0.00429,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,77637.4,1.71168,0.18787,0.1988,0.83114,0.00246,-3.74838,0.82413,0.58779,0.68653,0.35713,0,0,0,0,1.84989,0,2.02098,0.92323,0.00429,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,77954.3,1.69683,0.19094,0.20508,0.82258,0.00249,-3.74127,0.82347,0.58812,0.68661,0.35694,0,0,0,0,1.85028,0,2.02262,0.92365,0.00429,0,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,78271,1.69001,0.18953,0.20707,0.82358,0.00247,-3.80056,0.82434,0.58792,0.68679,0.35687,0,0,0,0,1.85075,0,2.02447,0.924,0.00429,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,78587.4,1.72293,0.18934,0.20437,0.83646,0.00246,-3.74854,0.82469,0.58801,0.68694,0.35678,0,0,0,0,1.85177,0,2.02524,0.92384,0.0043,0,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,78901.1,1.7092,0.1873,0.2033,0.83413,0.00247,-3.82431,0.82515,0.58752,0.68662,0.35672,0,0,0,0,1.85244,0,2.02604,0.92421,0.0043,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,79217.7,1.70392,0.18653,0.2056,0.82829,0.00246,-3.81751,0.82447,0.58797,0.68644,0.35674,0,0,0,0,1.85335,0,2.02541,0.92414,0.0043,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,79531,1.7012,0.17677,0.19979,0.83003,0.00246,-3.87402,0.82379,0.58852,0.68653,0.35668,0,0,0,0,1.85346,0,2.02633,0.92422,0.0043,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,79845.7,1.69345,0.18078,0.19776,0.82528,0.00246,-3.85262,0.82423,0.58832,0.68657,0.35675,0,0,0,0,1.85356,0,2.02773,0.92447,0.0043,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,80163,1.69537,0.18906,0.20218,0.82164,0.00245,-3.80012,0.8235,0.5891,0.68671,0.35682,0,0,0,0,1.85345,0,2.03072,0.92437,0.0043,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,80479.4,1.69938,0.18709,0.20396,0.82368,0.00245,-3.80471,0.82404,0.58865,0.68663,0.35661,0,0,0,0,1.85476,0,2.0331,0.92462,0.0043,0,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,80798.5,1.69875,0.18374,0.20099,0.82035,0.00244,-3.82367,0.82415,0.58875,0.6867,0.35631,0,0,0,0,1.85565,0,2.03673,0.92482,0.00431,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,81115.6,1.68781,0.1865,0.20331,0.81621,0.00244,-3.81969,0.82525,0.5882,0.68664,0.35615,0,0,0,0,1.85617,0,2.03894,0.92552,0.00431,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,81434.5,1.69855,0.1844,0.20017,0.82561,0.00246,-3.84131,0.82481,0.58847,0.68659,0.35608,0,0,0,0,1.85646,0,2.04076,0.92588,0.00431,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,81752.2,1.68534,0.17957,0.19692,0.81919,0.00245,-3.91428,0.8252,0.58797,0.6864,0.35607,0,0,0,0,1.85662,0,2.04345,0.92562,0.00431,0,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,82069.5,1.67864,0.18765,0.19872,0.81236,0.00244,-3.86718,0.82573,0.58754,0.68628,0.35575,0,0,0,0,1.85766,0,2.04609,0.92667,0.00431,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,82386.2,1.70756,0.18753,0.20789,0.82578,0.00242,-3.88014,0.82594,0.58784,0.68649,0.35579,0,0,0,0,1.8579,0,2.04902,0.9263,0.00432,0,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,82702.2,1.68323,0.18401,0.19807,0.80964,0.00244,-3.92424,0.82709,0.58787,0.68693,0.35615,0,0,0,0,1.85742,0,2.0502,0.92628,0.00431,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,83015.5,1.68325,0.17696,0.19558,0.82434,0.00247,-3.96638,0.82663,0.58784,0.68684,0.35606,0,0,0,0,1.85759,0,2.05144,0.9263,0.00431,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,83332.6,1.6747,0.18011,0.19797,0.80868,0.00243,-3.95136,0.82628,0.58818,0.68676,0.35598,0,0,0,0,1.85827,0,2.05199,0.92656,0.00432,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,83646.6,1.6773,0.18274,0.19468,0.81038,0.00244,-3.95158,0.82618,0.58875,0.68676,0.35589,0,0,0,0,1.85876,0,2.05438,0.92622,0.00432,0,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,83965.3,1.67976,0.17818,0.19483,0.80972,0.00243,-3.94624,0.82668,0.5889,0.6868,0.35597,0,0,0,0,1.85894,0,2.05806,0.92615,0.00432,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,84282.8,1.69444,0.18666,0.19918,0.81256,0.00243,-3.92107,0.82533,0.58948,0.68684,0.35597,0,0,0,0,1.85986,0,2.06006,0.92577,0.00432,0,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,84598.8,1.66835,0.17732,0.19734,0.80894,0.00241,-3.97207,0.82621,0.5891,0.68695,0.35594,0,0,0,0,1.85996,0,2.06216,0.92534,0.00432,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,84912.3,1.67397,0.17628,0.19441,0.80674,0.00241,-4.02179,0.82658,0.58905,0.68702,0.35565,0,0,0,0,1.86067,0,2.06571,0.92611,0.00432,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,85229.8,1.65645,0.17252,0.19196,0.79496,0.00243,-4.02435,0.82591,0.58954,0.68659,0.35555,0,0,0,0,1.86176,0,2.0688,0.92612,0.00433,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,85545.4,1.7,0.17881,0.19778,0.81645,0.0024,-3.94931,0.82671,0.58918,0.68667,0.35566,0,0,0,0,1.86212,0,2.07147,0.9256,0.00433,0,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,85865,1.67715,0.17711,0.19456,0.81146,0.00245,-4.0036,0.82654,0.58945,0.68661,0.35518,0,0,0,0,1.86307,0,2.07451,0.92573,0.00433,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,86181.6,1.67936,0.17247,0.19075,0.80586,0.00242,-4.02432,0.82609,0.58966,0.68671,0.35527,0,0,0,0,1.86309,0,2.07686,0.92657,0.00433,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,86500.9,1.66409,0.17198,0.19359,0.79992,0.00239,-4.02628,0.82611,0.58953,0.68656,0.35545,0,0,0,0,1.86333,0,2.08059,0.92645,0.00433,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,86815.1,1.68507,0.17775,0.19732,0.81365,0.00241,-3.95238,0.82721,0.5892,0.68671,0.3552,0,0,0,0,1.86348,0,2.08305,0.92635,0.00433,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,87134.4,1.67712,0.17156,0.19351,0.80523,0.0024,-4.0294,0.82685,0.5894,0.6867,0.35526,0,0,0,0,1.86398,0,2.08577,0.9267,0.00434,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,87444.8,1.6732,0.17315,0.19134,0.80432,0.0024,-4.04708,0.82721,0.58943,0.68668,0.35518,0,0,0,0,1.86499,0,2.08753,0.92652,0.00434,0,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,87755.3,1.68464,0.17716,0.19465,0.80927,0.00241,-4.04915,0.82602,0.58987,0.68649,0.3549,0,0,0,0,1.86536,0,2.08952,0.92671,0.00434,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,88065.7,1.68354,0.17583,0.19794,0.80984,0.00237,-4.03447,0.82635,0.59011,0.68661,0.35476,0,0,0,0,1.86573,0,2.09062,0.92697,0.00434,0,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,88374.6,1.67381,0.18503,0.19771,0.80727,0.00241,-4.05499,0.82722,0.58973,0.68666,0.35466,0,0,0,0,1.86683,0,2.0921,0.92726,0.00434,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,88684.6,1.67698,0.17769,0.19088,0.7997,0.00241,-4.06304,0.82936,0.5882,0.68647,0.35463,0,0,0,0,1.86733,0,2.09373,0.92708,0.00435,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,88994.4,1.67825,0.18015,0.19362,0.80997,0.00238,-4.0996,0.82956,0.58781,0.68606,0.35441,0,0,0,0,1.86824,0,2.09614,0.92706,0.00435,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,89302.7,1.67496,0.17061,0.19199,0.80348,0.00239,-4.12362,0.82972,0.58821,0.68634,0.35449,0,0,0,0,1.86881,0,2.09817,0.92686,0.00435,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,89612.7,1.67517,0.17742,0.19285,0.80251,0.00238,-4.1236,0.83029,0.58807,0.68628,0.35466,0,0,0,0,1.86981,0,2.10032,0.92683,0.00435,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,89922.1,1.6562,0.16568,0.18866,0.795,0.00241,-4.15125,0.82835,0.58803,0.6861,0.35458,0,0,0,0,1.87033,0,2.1026,0.92736,0.00435,0,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,90230.4,1.65842,0.17469,0.1958,0.79599,0.00239,-4.12188,0.82892,0.58831,0.68613,0.35452,0,0,0,0,1.87093,0,2.10592,0.92785,0.00436,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,90536.5,1.6666,0.17742,0.19149,0.79868,0.00237,-4.13778,0.82887,0.58847,0.68614,0.35402,0,0,0,0,1.87185,0,2.10909,0.92811,0.00436,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,90839.9,1.66697,0.18462,0.19346,0.79824,0.00238,-4.13256,0.82983,0.58774,0.68613,0.35367,0,0,0,0,1.87274,0,2.11114,0.9281,0.00436,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,91140.6,1.65837,0.17277,0.19188,0.79835,0.0024,-4.20107,0.82967,0.58852,0.68613,0.35371,0,0,0,0,1.87304,0,2.11392,0.92799,0.00436,0,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,91444.5,1.67034,0.18171,0.19441,0.80054,0.00234,-4.18754,0.82989,0.58867,0.68653,0.35376,0,0,0,0,1.87324,0,2.11713,0.92781,0.00436,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,91747.9,1.66056,0.17389,0.1939,0.79734,0.00239,-4.16176,0.82957,0.58971,0.6867,0.35386,0,0,0,0,1.87395,0,2.12005,0.9274,0.00437,0,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,92052.8,1.65941,0.16665,0.18542,0.79423,0.00236,-4.21376,0.83094,0.59001,0.68697,0.35387,0,0,0,0,1.87439,0,2.12412,0.92737,0.00437,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,92357.3,1.64869,0.17342,0.18869,0.7879,0.0024,-4.18651,0.83197,0.5891,0.6869,0.35367,0,0,0,0,1.87484,0,2.12721,0.928,0.00437,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,92662.4,1.65409,0.17064,0.18559,0.78871,0.00237,-4.18102,0.8325,0.58907,0.68691,0.35383,0,0,0,0,1.87488,0,2.12968,0.92833,0.00437,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,92969.3,1.67068,0.16991,0.19423,0.79765,0.00238,-4.1334,0.83334,0.58885,0.68695,0.35387,0,0,0,0,1.87542,0,2.13232,0.92801,0.00437,0,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,93277.9,1.66185,0.17556,0.19301,0.79207,0.00235,-4.17652,0.83279,0.58923,0.68676,0.35379,0,0,0,0,1.87584,0,2.1352,0.92792,0.00437,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,93584.3,1.65992,0.16806,0.18959,0.79354,0.00235,-4.20777,0.83502,0.58802,0.68668,0.35353,0,0,0,0,1.87722,0,2.13848,0.92769,0.00438,0,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,93898.5,1.5508,0.12651,0.15318,0.73162,0.00258,-4.37556,0.83524,0.58822,0.68715,0.35383,0,0,0,0,1.87724,0,2.14194,0.92793,0.00438,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,94208.5,1.53867,0.12119,0.15069,0.72442,0.00253,-4.42588,0.83574,0.58792,0.68696,0.35376,0,0,0,0,1.87776,0,2.14521,0.92764,0.00438,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,94515.1,1.53313,0.11927,0.14954,0.71593,0.00253,-4.50567,0.83581,0.58777,0.68689,0.35367,0,0,0,0,1.87768,0,2.14813,0.92852,0.00438,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,94819.4,1.53409,0.11744,0.14835,0.71914,0.00252,-4.51333,0.83712,0.58742,0.68696,0.35354,0,0,0,0,1.87852,0,2.15123,0.92853,0.00438,0,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,95125.8,1.53171,0.12051,0.14678,0.71903,0.00252,-4.50835,0.83659,0.58787,0.68697,0.35334,0,0,0,0,1.87933,0,2.15318,0.9286,0.00438,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,95430.1,1.54244,0.1252,0.14838,0.72287,0.00249,-4.53209,0.83666,0.58764,0.68663,0.35303,0,0,0,0,1.87986,0,2.15608,0.929,0.00439,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,95735.2,1.52547,0.11664,0.14673,0.71703,0.0025,-4.53711,0.83773,0.58693,0.68668,0.35286,0,0,0,0,1.8803,0,2.15866,0.93013,0.00439,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,96041.2,1.52916,0.11571,0.14366,0.71501,0.00249,-4.60943,0.83635,0.58759,0.6865,0.35273,0,0,0,0,1.88103,0,2.16082,0.93042,0.00439,0,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,96350,1.52388,0.11844,0.14469,0.71377,0.00251,-4.56363,0.83747,0.58684,0.68631,0.35257,0,0,0,0,1.88153,0,2.16348,0.93058,0.00439,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,96654.1,1.5332,0.12149,0.14769,0.71766,0.00247,-4.57353,0.83614,0.58744,0.68616,0.3525,0,0,0,0,1.88179,0,2.16508,0.9313,0.00439,0,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
